"WeekNum","Province","WeekStart","TestVol","nit","rit","dit","ait","Vaccine1Dose","Vaccine2Dose"
33,"Repatriated travellers",2020-11-05,0,0,0,0,0,0,0
33,"Saskatchewan",2020-11-05,15760,918,350,4,877,0,0
33,"Yukon",2020-11-05,149,0,2,0,2,0,0
34,"Alberta",2020-11-12,95316,6147,4785,60,8305,0,0
34,"British Columbia",2020-11-12,71756,4648,3210,36,5991,0,0
34,"Canada",2020-11-12,666929,33513,25122,506,44999,0,0
34,"Manitoba",2020-11-12,24855,2699,923,67,6030,0,0
34,"New Brunswick",2020-11-12,3683,33,9,0,13,0,0
34,"Newfoundland and Labrador",2020-11-12,3914,9,7,0,7,0,0
34,"Northwest Territories",2020-11-12,262,4,0,0,1,0,0
34,"Nova Scotia",2020-11-12,6784,20,16,0,19,0,0
34,"Nunavut",2020-11-12,492,67,0,0,3,0,0
34,"Ontario",2020-11-12,263637,9953,7622,145,11236,0,0
34,"Prince Edward Island",2020-11-12,2010,0,1,0,4,0,0
34,"Quebec",2020-11-12,176289,8704,8061,195,11930,0,0
34,"Repatriated travellers",2020-11-12,0,0,0,0,0,0,0
34,"Saskatchewan",2020-11-12,17784,1227,488,3,1459,0,0
34,"Yukon",2020-11-12,211,2,0,0,1,0,0
35,"Alberta",2020-11-19,119808,9109,5390,57,10382,0,0
35,"British Columbia",2020-11-19,84664,4664,2900,51,7431,0,0
35,"Canada",2020-11-19,733523,36357,28911,524,52153,0,0
35,"Manitoba",2020-11-19,22916,2900,1461,66,7629,0,0
35,"New Brunswick",2020-11-19,7033,65,10,1,43,0,0
35,"Newfoundland and Labrador",2020-11-19,4438,17,1,0,10,0,0
35,"Northwest Territories",2020-11-19,301,0,5,0,5,0,0
35,"Nova Scotia",2020-11-19,9133,89,11,0,23,0,0
35,"Nunavut",2020-11-19,873,85,2,0,74,0,0
35,"Ontario",2020-11-19,281035,9721,9625,139,12588,0,0
35,"Prince Edward Island",2020-11-19,2152,2,3,0,3,0,0
35,"Quebec",2020-11-19,180303,8197,8926,205,11896,0,0
35,"Repatriated travellers",2020-11-19,0,0,0,0,0,0,0
35,"Saskatchewan",2020-11-19,20419,1494,576,5,2066,0,0
35,"Yukon",2020-11-19,557,14,1,0,3,0,0
36,"Alberta",2020-11-26,129673,10368,6882,61,14052,0,0
36,"British Columbia",2020-11-26,85149,5642,4610,98,9591,0,0
36,"Canada",2020-11-26,808503,42309,32654,615,60335,0,0
36,"Manitoba",2020-11-26,19883,2477,2179,86,8845,0,0
36,"New Brunswick",2020-11-26,9628,61,36,0,105,0,0
36,"Newfoundland and Labrador",2020-11-26,5606,16,11,0,28,0,0
36,"Northwest Territories",2020-11-26,295,0,0,0,0,0,0
36,"Nova Scotia",2020-11-26,20090,89,64,0,114,0,0
36,"Nunavut",2020-11-26,613,38,111,0,150,0,0
36,"Ontario",2020-11-26,324780,12039,10148,144,12831,0,0
36,"Prince Edward Island",2020-11-26,4846,2,0,0,2,0,0
36,"Quebec",2020-11-26,183215,9632,7646,210,11456,0,0
36,"Repatriated travellers",2020-11-26,0,0,0,0,0,0,0
36,"Saskatchewan",2020-11-26,23858,1935,961,16,3146,0,0
36,"Yukon",2020-11-26,773,10,6,0,15,0,0
37,"Alberta",2020-12-03,139909,12319,9172,92,17743,0,0
37,"British Columbia",2020-12-03,80783,4609,4024,90,10012,0,0
37,"Canada",2020-12-03,855063,45554,40125,658,69213,0,0
37,"Manitoba",2020-12-03,18162,2271,5797,96,9130,0,0
37,"New Brunswick",2020-12-03,7808,28,73,0,111,0,0
37,"Newfoundland and Labrador",2020-12-03,4466,13,23,0,29,0,0
37,"Northwest Territories",2020-12-03,339,0,0,0,0,0,0
37,"Nova Scotia",2020-12-03,11636,57,113,0,119,0,0
37,"Nunavut",2020-12-03,368,36,68,0,75,0,0
37,"Ontario",2020-12-03,356231,12878,11177,138,14755,0,0
37,"Prince Edward Island",2020-12-03,3908,12,3,0,5,0,0
37,"Quebec",2020-12-03,209215,11406,8495,224,13198,0,0
37,"Repatriated travellers",2020-12-03,0,0,0,0,0,0,0
37,"Saskatchewan",2020-12-03,21834,1916,1162,18,4016,0,0
37,"Yukon",2020-12-03,363,9,18,0,20,0,0
38,"Alberta",2020-12-10,134007,11109,11032,107,20163,0,0
38,"British Columbia",2020-12-10,76612,4766,3928,133,10525,0,0
38,"Canada",2020-12-10,901066,46299,41935,822,73184,0,0
38,"Manitoba",2020-12-10,16725,2171,1637,85,5380,0,0
38,"New Brunswick",2020-12-10,6167,25,46,1,75,0,0
38,"Newfoundland and Labrador",2020-12-10,5536,11,8,0,20,0,0
38,"Northwest Territories",2020-12-10,1059,7,0,0,0,0,0
38,"Nova Scotia",2020-12-10,11600,41,57,0,64,0,0
38,"Nunavut",2020-12-10,319,29,36,0,42,0,0
38,"Ontario",2020-12-10,393513,13735,12541,205,16193,0,0
38,"Prince Edward Island",2020-12-10,8480,5,2,0,13,0,0
38,"Quebec",2020-12-10,225163,12705,10476,264,16018,0,0
38,"Repatriated travellers",2020-12-10,0,0,0,0,0,0,0
38,"Saskatchewan",2020-12-10,21658,1694,2162,27,4681,0,0
38,"Yukon",2020-12-10,148,1,10,0,10,0,0
39,"Alberta",2020-12-17,126670,9184,11402,130,19865,0,0
39,"British Columbia",2020-12-17,75360,3924,4576,104,11100,3634,0
39,"Canada",2020-12-17,910689,46725,46506,797,76262,12362,0
39,"Manitoba",2020-12-17,15313,1555,2843,82,5829,894,0
39,"New Brunswick",2020-12-17,5750,18,23,0,56,0,0
39,"Newfoundland and Labrador",2020-12-17,6578,20,17,0,24,972,0
39,"Northwest Territories",2020-12-17,301,2,8,0,8,0,0
39,"Nova Scotia",2020-12-17,11908,28,48,0,50,1092,0
39,"Nunavut",2020-12-17,269,6,38,1,37,0,0
39,"Ontario",2020-12-17,412002,16128,13594,194,17438,0,0
39,"Prince Edward Island",2020-12-17,4014,2,11,0,17,0,0
39,"Quebec",2020-12-17,233171,14350,12107,254,17861,4728,0
39,"Repatriated travellers",2020-12-17,0,0,0,0,0,0,0
39,"Saskatchewan",2020-12-17,19206,1508,1838,32,3976,1042,0
39,"Yukon",2020-12-17,148,0,1,0,1,0,0
40,"Alberta",2020-12-24,95005,6647,9757,156,18798,4792,0
40,"British Columbia",2020-12-24,44391,3273,4729,97,10017,12447,0
40,"Canada",2020-12-24,724124,44628,46131,876,76290,46156,0
40,"Manitoba",2020-12-24,11407,1132,1059,56,4489,2177,0
40,"New Brunswick",2020-12-24,3806,11,30,0,45,2606,0
40,"Newfoundland and Labrador",2020-12-24,3262,6,11,0,24,1785,0
40,"Northwest Territories",2020-12-24,241,0,1,0,1,0,0
40,"Nova Scotia",2020-12-24,8357,25,35,0,36,2218,0
40,"Nunavut",2020-12-24,258,2,7,0,9,0,0
40,"Ontario",2020-12-24,347688,16168,14789,245,19763,0,0
40,"Prince Edward Island",2020-12-24,2315,5,6,0,5,1146,0
40,"Quebec",2020-12-24,194892,16299,13770,298,19758,17216,0
40,"Repatriated travellers",2020-12-24,0,0,0,0,0,0,0
40,"Saskatchewan",2020-12-24,12442,1059,1936,24,3345,1769,0
40,"Yukon",2020-12-24,50,1,1,0,0,0,0
41,"Alberta",2020-12-31,91604,7073,8031,147,15755,13383,0
41,"British Columbia",2020-12-31,46372,3954,5047,69,8962,24670,0
41,"Canada",2020-12-31,733420,54262,46644,897,75965,82512,0
41,"Manitoba",2020-12-31,10645,1021,968,44,4505,3432,0
41,"New Brunswick",2020-12-31,4076,97,13,1,29,2886,0
41,"Newfoundland and Labrador",2020-12-31,3121,2,11,0,20,1785,0
41,"Northwest Territories",2020-12-31,282,0,0,0,0,122,0
41,"Nova Scotia",2020-12-31,9841,37,33,0,22,2720,0
41,"Nunavut",2020-12-31,289,0,3,0,3,0,0
41,"Ontario",2020-12-31,359115,22245,15996,293,21571,0,0
41,"Prince Edward Island",2020-12-31,2080,5,3,0,6,1669,0
41,"Quebec",2020-12-31,191525,18177,14859,323,22368,28305,0
41,"Repatriated travellers",2020-12-31,0,0,0,0,0,0,0
41,"Saskatchewan",2020-12-31,14363,1645,1680,20,2698,3540,0
41,"Yukon",2020-12-31,132,6,0,0,0,0,0
42,"Alberta",2021-01-07,93189,6117,6554,175,13298,44298,724
42,"British Columbia",2021-01-07,57003,3818,5165,69,7671,60215,35
42,"Canada",2021-01-07,851815,54087,53425,1013,80692,217345,4521
42,"Manitoba",2021-01-07,13060,1159,2638,48,4505,8694,880
42,"New Brunswick",2021-01-07,10747,143,20,3,131,6241,0
42,"Newfoundland and Labrador",2021-01-07,3576,1,7,0,12,2847,853
42,"Northwest Territories",2021-01-07,398,0,0,0,0,511,0
42,"Nova Scotia",2021-01-07,11988,22,21,0,27,2755,1076
42,"Nunavut",2021-01-07,227,0,0,0,0,20,0
42,"Ontario",2021-01-07,414711,23908,20426,360,27122,0,0
42,"Prince Edward Island",2021-01-07,2761,2,2,0,8,2475,0
42,"Quebec",2021-01-07,225332,16696,17262,326,24961,83278,0
42,"Repatriated travellers",2021-01-07,0,0,0,0,0,0,0
42,"Saskatchewan",2021-01-07,18624,2217,1326,32,2948,5516,953
42,"Yukon",2021-01-07,166,4,4,0,9,495,0
43,"Alberta",2021-01-14,86756,4818,6975,116,12434,81859,4075
43,"British Columbia",2021-01-14,58943,3340,3671,73,5965,89715,47
43,"Canada",2021-01-14,836006,44165,53968,1034,77916,564921,26748
43,"Manitoba",2021-01-14,13153,1200,954,35,2886,16499,2144
43,"New Brunswick",2021-01-14,11419,189,101,1,247,7918,2565
43,"Newfoundland and Labrador",2021-01-14,3589,3,1,0,7,4250,1734
43,"Northwest Territories",2021-01-14,718,6,0,0,0,1891,0
43,"Nova Scotia",2021-01-14,12737,22,29,0,32,5740,2207
43,"Nunavut",2021-01-14,263,0,0,0,0,2141,0
43,"Ontario",2021-01-14,407462,19948,22676,395,29261,189240,10857
43,"Prince Edward Island",2021-01-14,2989,7,8,0,9,4293,1387
43,"Quebec",2021-01-14,217393,12541,17426,394,23210,145783,0
